original_row_id,merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,has_settlement_account,merchant_status,declared_avg_ticket_size,ticket_size_was_negative,is_suspended_or_blocked,missing_mcc_or_category,category_median_ticket_size,id_collision_flag,merchant_category_missing,mcc_missing,settlement_account_missing
1024,MER93492,Mahajan-Ghosh,5812.0,Restaurant,Individual,Chennai,Tamil Nadu,2023-02-21 00:00:00,,False,Closed,3266.0,False,False,False,1327.31,True,False,False,True
5576,MER9350,SINGH-SANE,5411.0,Grocery,Private Limited,Ludhiana,Punjab,2023-04-13 00:00:00,1346716181,True,Active,840.43,False,False,False,1233.545,False,False,False,False
3339,MER93521,Bains Group,,Retail,Individual,Chennai,Tamil Nadu,2026-01-13 00:00:00,,False,Inactive,1537.37,False,False,True,1126.42,True,False,True,True
1345,MER93522,Chaudhary-Munshi,,Hotel,Sole Proprietor,Hyderabad,Telangana,2025-12-27 00:00:00,1982708228,True,Inactive,295.19,False,False,True,1161.77,True,False,True,False
2662,MER93523,RAMANATHAN-LALA,4131.0,Transportation,Partnership,Bengaluru,Karnataka,2026-02-09 00:00:00,ICJY2091662937472,True,Active,1121.19,False,False,False,1225.12,True,False,False,False
5758,MER93531,"Baral, Raj and Mishra",5411.0,Grocery,Partnership,Bengaluru,Karnataka,2025-03-19 22:49:10,1787550452,True,Active,,False,False,False,1233.545,True,False,False,False
5915,MER93532,Ray-Gaba,5812.0,Restaurant,Private Limited,Pune,Maharashtra,2023-09-21 00:00:00,4567108215,True,Active,1357.72,False,False,False,1327.31,True,False,False,False
1811,MER9354,"SRINIVASAN, BHARGAVA AND SATHE",7011.0,Hotel,Private Limited,Pune,Maharashtra,2025-12-26 03:14:06,MCIS2962837592027,True,Active,272.4,False,False,False,1161.77,False,False,False,False
4958,MER9355,Vig PLC,5912.0,Pharmacy,Partnership,Jalandhar,Punjab,2024-11-01 00:00:00,KRTG3596169904435,True,Active,1697.72,False,False,False,1300.55,False,False,False,False
5953,MER9356,WagleLLC,5411.0,Grocery,Partnership,Delhi,Delhi,2025-09-15 00:00:00,XXXX8552,True,Active,862.0,False,False,False,1233.545,False,False,False,False
3863,MER9358,Shroff Ltd,5311.0,Department Store,Sole Proprietor,Kolkata,West Bengal,2023-05-21 00:00:00,RLLU5222765967468,True,Active,1856.54,False,False,False,1356.755,False,False,False,False
2192,MER9359,"Ramanathan, Parekh and Agrawal",4131.0,Transportation,Partnership,Ludhiana,Punjab,2023-04-08 13:17:52,FQHN0033426656652,True,Active,3245.01,False,False,False,1225.12,False,False,False,False
5493,MER9362,"Lala, Oza and Chahal",5912.0,Pharmacy,Sole Proprietor,Delhi,Delhi,2024-04-25 00:00:00,XXXX6427,True,Active,1820.41,False,False,False,1300.55,False,False,False,False
3756,MER9363,  Mannan Group  ,4131.0,Transportation,Private Limited,Mumbai,Maharashtra,2024-07-29 00:00:00,,False,Active,,False,False,False,1225.12,False,False,False,True
5648,MER9366,"Parsa, Walia and Viswanathan",5699.0,Apparel,Individual,Jalandhar,Punjab,2024-11-13 00:00:00,XXXX5233,True,Active,7891.78,False,False,False,1252.4299999999998,False,False,False,False
4868,MER9367,Luthra and Sons,,Books & Stationery,Private Limited,Amritsar,Punjab,2023-05-31 17:55:00,,False,Active,1752.0,False,False,True,1167.225,False,False,True,True
5920,MER9369,Kara Group,7011.0,Hotel,Sole Proprietor,Kolkata,West Bengal,2024-07-06 20:37:37,,False,Active,2036.0,False,False,False,1161.77,False,False,False,True
2208,MER9370,Mallick-Gola,5999.0,Misc Retail,Private Limited,Jaipur,Rajasthan,2023-02-20 00:00:00,LVKV0562210759080,True,Active,4284.71,False,False,False,1276.92,False,False,False,False
1658,MER9371,Mand-Oommen,,Grocery,Private Limited,Chennai,Tamil Nadu,2023-11-11 00:00:00,,False,Active,284.42,False,False,True,1233.545,False,False,True,True
1973,MER9375,"Bhalla, Koshy and Sule",,Books & Stationery,Individual,Ludhiana,Punjab,2023-07-28 23:16:10,XXXX7795,True,Inactive,924.32,False,False,True,1167.225,False,False,True,False
405,MER93771,"Badal, Mitter and Mitter",5912.0,Pharmacy,Sole Proprietor,Lucknow,Uttar Pradesh,2024-08-22 00:00:00,USJW2353874844902,True,Active,,False,False,False,1300.55,True,False,False,False
5652,MER93772,chaudhuri plc,5699.0,Apparel,Sole Proprietor,Delhi,Delhi,2023-04-14 00:00:00,6784208248,True,Active,1583.18,False,False,False,1252.4299999999998,True,False,False,False
5009,MER9379,Nazareth and Sons,5999.0,Misc Retail,Individual,Kolkata,West Bengal,,XXXX1135,True,Inactive,242.0,False,False,False,1276.92,False,False,False,False
1179,MER9380,CHAKRABARTI GROUP,5812.0,Restaurant,Private Limited,Ludhiana,Punjab,2023-11-23 00:00:00,ECMM7078142170981,True,Active,199.0,False,False,False,1327.31,False,False,False,False
2151,MER93831,"Sarraf, Mand and Dalal",4131.0,Transportation,Partnership,Lucknow,Uttar Pradesh,2025-11-25 00:00:00,,False,Active,,True,False,False,1225.12,True,False,False,True
943,MER93832,"Sekhon,PadmanabhanandRege",5942.0,Books & Stationery,Individual,Chennai,Tamil Nadu,2026-01-24 02:02:00,4786143604,True,Suspended,2841.0,False,True,False,1167.225,True,False,False,False
2707,MER9385,"Ray, Gu1ati and Gi11",4814.0,Telecom,Sole Proprietor,Amritsar,Punjab,2024-02-17 00:00:00,,False,Active,1178.44,False,False,False,1213.17,False,False,False,True
2230,MER93861,"Kothari,SantandLoyal",5699.0,Apparel,Individual,Bengaluru,Karnataka,2023-04-01 07:17:00,XXXX0692,True,Active,2792.0,False,False,False,1252.4299999999998,True,False,False,False
1978,MER93862,Shankar Ltd,4131.0,Transportation,Individual,Amritsar,Punjab,2023-10-23 00:00:00,XXXX6796,True,Active,,True,False,False,1225.12,True,False,False,False
759,MER9388,"mahajan, dixit and memon",7011.0,Hotel,Partnership,Kolkata,West Bengal,2024-11-21 00:00:00,,False,Active,1507.31,False,False,False,1161.77,False,False,False,True
1378,MER9390,"Minhas,PauandNarayanan",4131.0,Travel,Individual,Ludhiana,Punjab,,,False,Active,2246.12,False,False,False,1012.28,False,False,False,True
5008,MER9391,Vasa-Mitra,4814.0,Mobile Recharge,Individual,Jalandhar,Punjab,2024-10-30 00:00:00,XXXX6623,True,Active,1456.23,False,False,False,1108.585,False,False,False,False
4388,MER93931,Chand-Vasa,5942.0,Books & Stationery,Individual,Ludhiana,Punjab,2024-12-23 11:24:00,2020254669,True,Active,2868.44,False,False,False,1167.225,True,False,False,False
4446,MER93932,Narasimhan Inc,4131.0,Transportation,Partnership,Kolkata,West Bengal,2024-09-18 13:34:26,8072590742,True,Active,1156.0,False,False,False,1225.12,True,False,False,False
1297,MER93933,"Sehgal, Chawla and Korpal",5812.0,Restaurant,Individual,Amritsar,Punjab,2025-03-09 17:19:00,XXXX8440,True,Active,896.96,False,False,False,1327.31,True,False,False,False
2373,MER93934,SUBRAMANIAN LLC,7011.0,Hotel,Individual,Bengaluru,Karnataka,2025-01-10 00:00:00,CNXK7674132644684,True,Active,1268.96,False,False,False,1161.77,True,False,False,False
5141,MER93935,  Vala-Bahri  ,4814.0,Mobile Recharge,Sole Proprietor,Kolkata,West Bengal,2024-06-09 10:37:28,KRHX3053527242378,True,Suspended,1926.43,False,True,False,1108.585,True,False,False,False
3839,MER93941,Balay Group,5311.0,Department Store,Sole Proprietor,Chennai,Tamil Nadu,2023-08-08 00:00:00,,False,Active,279.0,False,False,False,1356.755,True,False,False,True
3325,MER93942,Pal-Taneja,4814.0,Mobile Recharge,Private Limited,Ludhiana,Punjab,2024-01-02 00:00:00,,False,Closed,311.59,False,False,False,1108.585,True,False,False,True
3023,MER9395,Bhagat-Chana,5699.0,Apparel,Private Limited,Jaipur,Rajasthan,2024-12-12 00:00:00,,False,Active,2768.73,False,False,False,1252.4299999999998,False,False,False,True
4300,MER93961,Baria-Bhasin,5912.0,Pharmacy,Partnership,Pune,Maharashtra,2025-01-24 00:00:00,WSGG2231313442332,True,Active,,True,False,False,1300.55,True,False,False,False
1421,MER93962,"Solanki, Kara and Saha",7011.0,Hotel,Sole Proprietor,Bengaluru,Karnataka,2024-07-08 07:13:36,XXXX6974,True,Active,1428.59,False,False,False,1161.77,True,False,False,False
2540,MER9397,Ramaswamy-Goel,5411.0,Grocery,Private Limited,Jalandhar,Punjab,2025-12-20 01:06:00,3711511693,True,Active,1519.0,False,False,False,1233.545,False,False,False,False
618,MER93981,"Soman, Murthy and Mangat",5411.0,Grocery,Partnership,Bengaluru,Karnataka,2026-02-21 00:00:00,,False,Active,5429.9,False,False,False,1233.545,True,False,False,True
2527,MER93982,"Suresh, Khosla and Kadakia",,Hotel,Sole Proprietor,Bengaluru,Karnataka,,XXXX1590,True,Active,1404.91,False,False,True,1161.77,True,False,True,False
5257,MER94001,"Dara, Desai and Sethi",5999.0,Misc Retail,Partnership,Mumbai,Maharashtra,2025-08-23 00:00:00,,False,Active,2120.88,False,False,False,1276.92,True,False,False,True
5450,MER94002,SACHAR PLC,5942.0,Books & Stationery,Sole Proprietor,Kolkata,West Bengal,2023-03-28 00:00:00,,False,Active,872.66,False,False,False,1167.225,True,False,False,True
1197,MER9401,Ravi LLC,7011.0,Hotel,Sole Proprietor,Pune,Maharashtra,2025-11-14 00:00:00,1215375647,True,Active,1824.72,False,False,False,1161.77,False,False,False,False
1675,MER9402,Vyas-Nath,5812.0,Restaurant,Private Limited,Lucknow,Uttar Pradesh,2023-09-18 00:00:00,,False,Active,,True,False,False,1327.31,False,False,False,True
4500,MER9403,"Bains,BanerjeeandBansal",7011.0,Hotel,Partnership,Mumbai,Maharashtra,2025-02-22 16:11:00,,False,Inactive,1838.83,False,False,False,1161.77,False,False,False,True
4102,MER9404,BARAL AND SONS,4131.0,Travel,Private Limited,Kolkata,West Bengal,2025-02-10 00:00:00,,False,Active,,False,False,False,1012.28,False,False,False,True
3560,MER94061,Goyal-Bhakta,5912.0,Pharmacy,Individual,Delhi,Delhi,2023-11-20 00:00:00,,False,Active,280.93,False,False,False,1300.55,True,False,False,True
669,MER94062,Randhawa and Sons,,Restaurant,Individual,Lucknow,Uttar Pradesh,2025-08-11 00:00:00,XXXX6795,True,Active,2159.94,False,False,True,1327.31,True,False,True,False
4693,MER9408,Arya-Vig,4131.0,Transportation,Individual,Bengaluru,Karnataka,2023-12-24 00:00:00,6291585633,True,Active,,True,False,False,1225.12,False,False,False,False
2030,MER9410,Sagar-Chawla,5699.0,Apparel,Individual,Jalandhar,Punjab,2026-01-24 00:00:00,XXXX0534,True,Active,820.0,False,False,False,1252.4299999999998,False,False,False,False
1380,MER9412,NAYAK-GUHA,4131.0,Transportation,Individual,Amritsar,Punjab,,XXXX5639,True,Active,2887.33,False,False,False,1225.12,False,False,False,False
5268,MER9413,Kala-Sarkar,5912.0,Pharmacy,Sole Proprietor,Hyderabad,Telangana,2023-10-25 07:38:39,XXXX4409,True,Active,869.76,False,False,False,1300.55,False,False,False,False
3137,MER9414,Banik-Garde,5812.0,Restaurant,Individual,Jalandhar,Punjab,2025-01-16 00:00:00,VESW9193556812149,True,Active,942.13,False,False,False,1327.31,False,False,False,False
3508,MER9415,Krishnamurthy-Warrior,7011.0,Hotel,Sole Proprietor,Ludhiana,Punjab,2023-02-21 00:00:00,,False,Active,438.69,False,False,False,1161.77,False,False,False,True
1604,MER9416,  Kulkarni and Sons  ,5411.0,Grocery,Partnership,Mumbai,Maharashtra,2024-12-13 22:23:48,0558936473,True,Active,755.0,False,False,False,1233.545,False,False,False,False
3472,MER94181,"BORA, VENKATESH AND LOKE",5411.0,Grocery,Individual,Bengaluru,Karnataka,2024-05-22 00:00:00,ZTOW0641939254087,True,Suspended,1520.21,False,True,False,1233.545,True,False,False,False
1454,MER94182,Dixit-Ranganathan,5912.0,Pharmacy,Partnership,Delhi,Delhi,2024-02-24 00:00:00,,False,Active,1164.23,False,False,False,1300.55,True,False,False,True
6113,MER9423,apte group,7011.0,Hotel,Sole Proprietor,Chennai,Tamil Nadu,2025-10-24 00:00:00,HHBU3998361677128,True,Active,3132.43,False,False,False,1161.77,False,False,False,False
222,MER9424,Sur-Bajaj,5311.0,Department Store,Sole Proprietor,Bengaluru,Karnataka,2025-04-18 00:00:00,XXXX3219,True,Active,1902.79,False,False,False,1356.755,False,False,False,False
2960,MER94261,Puri-Soman,5699.0,Apparel,Individual,Bengaluru,Karnataka,2023-10-28 00:00:00,EDMP4232010731701,True,Active,333.54,False,False,False,1252.4299999999998,True,False,False,False
2156,MER94262,Singh-Narula,7011.0,Hotel,Sole Proprietor,Chennai,Tamil Nadu,2023-07-08 00:00:00,CZYQ5289749024896,True,Active,615.87,False,False,False,1161.77,True,False,False,False
5978,MER9428,"  Dyal, Varma and Sachdeva  ",5999.0,Misc Retail,Private Limited,Lucknow,Uttar Pradesh,,,False,Active,1955.23,False,False,False,1276.92,False,False,False,True
735,MER94291,"Sachar, Borra and Raj",4814.0,Telecom,Private Limited,Bengaluru,Karnataka,,,False,Active,1031.66,False,False,False,1213.17,True,False,False,True
2067,MER94292,Varghese-Mitter,7011.0,Hotel,Partnership,Hyderabad,Telangana,2024-12-16 00:00:00,ICYM9819940442894,True,Active,1566.55,False,False,False,1161.77,True,False,False,False
3533,MER9430,"Shetty, Pau and Chhabra",4814.0,Mobile Recharge,Partnership,Pune,Maharashtra,2023-10-31 00:00:00,,False,Active,927.24,False,False,False,1108.585,False,False,False,True
3254,MER9431,Madan-Kota,4131.0,Travel,Private Limited,Bengaluru,Karnataka,2023-02-05 00:00:00,1678744111,True,Active,436.79,False,False,False,1012.28,False,False,False,False
2119,MER9433,Chhabra-Naik,5912.0,Pharmacy,Individual,Jalandhar,Punjab,2023-12-14 00:00:00,CQOU4085851260723,True,Active,4629.09,False,False,False,1300.55,False,False,False,False
5928,MER9434,Srinivasan-Savant,5812.0,Restaurant,Partnership,Chennai,Tamil Nadu,2023-05-01 21:28:13,XXXX0171,True,Active,,False,False,False,1327.31,False,False,False,False
1057,MER94391,Dhingra Inc,5411.0,Grocery,Individual,Mumbai,Maharashtra,2023-06-06 00:00:00,,False,Inactive,619.52,False,False,False,1233.545,True,False,False,True
4497,MER94392,Jani LLC,5411.0,Grocery,Sole Proprietor,Bengaluru,Karnataka,2024-02-24 00:00:00,2073250929,True,Active,275.02,False,False,False,1233.545,True,False,False,False
3383,MER9440,Ratti LLC,5311.0,Retail,Individual,Jalandhar,Punjab,,MAUW1308281422202,True,Active,186.6,False,False,False,1126.42,False,False,False,False
6153,MER9442,issac-batra,7011.0,Hotel,Partnership,Delhi,Delhi,2025-08-12 00:00:00,,False,Active,1049.17,False,False,False,1161.77,False,False,False,True
5019,MER94431,"Bumb, Sama and Prashad",4131.0,Transportation,Sole Proprietor,Lucknow,Uttar Pradesh,2024-03-28 00:00:00,,False,Active,712.16,False,False,False,1225.12,True,False,False,True
2809,MER94432,"Chowdhury, Kapadia and Chada",5812.0,Restaurant,Partnership,Chennai,Tamil Nadu,2024-02-20 00:00:00,,False,Active,1660.16,False,False,False,1327.31,True,False,False,True
1397,MER94441,NarainandSons,5812.0,Restaurant,Private Limited,Hyderabad,Telangana,2023-08-09 00:00:00,XXXX4479,True,Suspended,1056.16,False,True,False,1327.31,True,False,False,False
2872,MER94442,Sachdeva-Khatri,4131.0,Travel,Partnership,Jalandhar,Punjab,2024-01-13 00:00:00,2308250236,True,Active,345.26,False,False,False,1012.28,True,False,False,False
897,MER94471,Singh and Sons,7011.0,Hotel,Private Limited,Chennai,Tamil Nadu,2023-01-10 00:00:00,XXXX0990,True,Active,1158.32,False,False,False,1161.77,True,False,False,False
5666,MER94472,Sundaram LLC,5999.0,Misc Retail,Individual,Hyderabad,Telangana,2026-01-30 00:00:00,XXXX5917,True,Active,974.62,False,False,False,1276.92,True,False,False,False
185,MER9448,"  Sant, Manda and Khurana  ",,Apparel,Partnership,Jalandhar,Punjab,2023-10-08 00:00:00,XXXX3103,True,Inactive,522.0,False,False,True,1252.4299999999998,False,False,True,False
1651,MER9450,"Bahl, Varughese and Char",4814.0,Telecom,Partnership,Pune,Maharashtra,2023-06-22 16:33:28,RGOX3327381847596,True,Active,260.0,False,False,False,1213.17,False,False,False,False
5205,MER9452,Kapoor-Kara,5999.0,Misc Retail,Private Limited,Kolkata,West Bengal,,TTFV4828934746515,True,Inactive,,False,False,False,1276.92,False,False,False,False
5819,MER94561,Anne Group,5999.0,Misc Retail,Sole Proprietor,Chennai,Tamil Nadu,2024-05-16 00:00:00,,False,Active,896.81,False,False,False,1276.92,True,False,False,True
626,MER94562,"Rajagopalan, Luthra and Singh",,Misc Retail,Individual,Delhi,Delhi,2025-09-22 04:16:00,XXXX4617,True,Active,,False,False,True,1276.92,True,False,True,False
4325,MER94571,"Grover, Deep and Subramaniam",4131.0,Travel,Partnership,Bengaluru,Karnataka,2026-01-19 00:00:00,XXXX7189,True,Active,276.66,False,False,False,1012.28,True,False,False,False
4627,MER94572,"Rege, Kalita and Sibal",,Hotel,Partnership,Hyderabad,Telangana,,,False,Active,3319.89,False,False,True,1161.77,True,False,True,True
3355,MER94573,Som-Ravi,5311.0,Department Store,Sole Proprietor,Jaipur,Rajasthan,2025-02-19 05:25:00,,False,Active,672.31,False,False,False,1356.755,True,False,False,True
1696,MER94581,"Basak, Natarajan and Golla",4814.0,Mobile Recharge,Individual,Mumbai,Maharashtra,2024-10-06 13:29:00,ROVV3982446480189,True,Active,1528.67,False,False,False,1108.585,True,False,False,False
4778,MER94582,Raja Ltd,5311.0,Retail,Partnership,Amritsar,Punjab,2025-12-15 00:00:00,XXXX6323,True,Active,480.87,False,False,False,1126.42,True,False,False,False
16,MER94591,Bala and Sons,5411.0,Grocery,Partnership,Chennai,Tamil Nadu,2023-11-12 00:00:00,,False,Active,558.21,False,False,False,1233.545,True,False,False,True
3565,MER94592,BATTA-HANDA,4131.0,Transportation,Partnership,Hyderabad,Telangana,2025-06-03 00:00:00,,False,Active,11281.97,False,False,False,1225.12,True,False,False,True
1948,MER9460,"Oza, Balakrishnan and Kapoor",5942.0,Books & Stationery,Individual,Chennai,Tamil Nadu,,XXXX5842,True,Active,481.26,False,False,False,1167.225,False,False,False,False
186,MER9463,Boase and Sons,5942.0,Books & Stationery,Private Limited,Amritsar,Punjab,2025-06-01 16:04:50,8867615299,True,Active,835.0,False,False,False,1167.225,False,False,False,False
3149,MER9467,"Pall, Lala and Dhar",4131.0,Transportation,Individual,Chennai,Tamil Nadu,2024-09-03 09:23:16,,False,Active,1206.07,False,False,False,1225.12,False,False,False,True
6003,MER94711,"bajaj, sandal and barad",5912.0,Pharmacy,Sole Proprietor,Mumbai,Maharashtra,2025-05-23 00:00:00,XXXX5365,True,Active,,True,False,False,1300.55,True,False,False,False
731,MER94712,Sarma Ltd,5699.0,Apparel,Partnership,Hyderabad,Telangana,2023-10-26 00:00:00,XXXX5808,True,Active,2136.82,False,False,False,1252.4299999999998,True,False,False,False
5781,MER9472,Sankaran-Om,5699.0,Apparel,Private Limited,Delhi,Delhi,2023-06-03 00:00:00,OYDX9439754020828,True,Inactive,4710.1,False,False,False,1252.4299999999998,False,False,False,False
4746,MER94741,"Bajwa, Bhandari and Parmar",5912.0,Pharmacy,Sole Proprietor,Kolkata,West Bengal,2024-03-16 19:46:00,0765979563,True,Active,1464.0,False,False,False,1300.55,True,False,False,False
5878,MER94742,"dutta, ramesh and buch",7011.0,Hotel,Sole Proprietor,Hyderabad,Telangana,2024-10-13 00:00:00,,False,Suspended,290.21,False,True,False,1161.77,True,False,False,True
2796,MER9476,Sama PLC,5812.0,Restaurant,Private Limited,Hyderabad,Telangana,,XXXX6830,True,Active,165.93,False,False,False,1327.31,False,False,False,False
2001,MER9478,"desai, borah and dugar",,Misc Retail,Private Limited,Kolkata,West Bengal,,,False,Suspended,1333.54,False,True,True,1276.92,False,False,True,True
3675,MER94811,Kata LLC,4814.0,Mobile Recharge,Partnership,Amritsar,Punjab,2025-11-25 00:00:00,,False,Active,1054.88,False,False,False,1108.585,True,False,False,True
5905,MER94812,"Seshadri, Hora and Magar",,Mobile Recharge,Sole Proprietor,Jalandhar,Punjab,2024-02-09 00:00:00,,False,Active,927.01,False,False,True,1108.585,True,False,True,True
4356,MER9482,"Vasa, Chada and Iyengar",5411.0,Grocery,Partnership,Hyderabad,Telangana,,XXXX4559,True,Active,600.13,False,False,False,1233.545,False,False,False,False
6099,MER9483,"Yohannan, Ghose and Pal",5699.0,Apparel,Partnership,Hyderabad,Telangana,2023-03-21 23:53:34,,False,Active,4425.5,False,False,False,1252.4299999999998,False,False,False,True
4853,MER9484,"bail, sen and bava",,Pharmacy,Sole Proprietor,Jalandhar,Punjab,2024-11-30 00:00:00,,False,Active,1401.0,False,False,True,1300.55,False,False,True,True
2862,MER9489,Badal-Sankaran,4131.0,Transportation,Sole Proprietor,Chennai,Tamil Nadu,2026-03-02 18:53:00,,False,Active,1437.06,False,False,False,1225.12,False,False,False,True
5349,MER94921,Mitra Gr0up,5912.0,Pharmacy,Private Limited,Kolkata,West Bengal,2024-07-13 00:00:00,8155802263,True,Active,1049.0,False,False,False,1300.55,True,False,False,False
362,MER94922,Sahni-Ravel,5311.0,Department Store,Individual,Lucknow,Uttar Pradesh,2024-03-01 00:00:00,1939900223,True,Active,3080.63,False,False,False,1356.755,True,False,False,False
4560,MER94941,Sama Group,4814.0,Telecom,Individual,Bengaluru,Karnataka,2023-11-01 04:57:39,9680001784,True,Active,,True,False,False,1213.17,True,False,False,False
311,MER94942,"  Wable, Warrior and Parmer  ",,Telecom,Individual,Pune,Maharashtra,2024-05-27 00:00:00,,False,Active,455.01,False,False,True,1213.17,True,False,True,True
5954,MER9502,VYAS-HAYRE,5942.0,Books & Stationery,Sole Proprietor,Mumbai,Maharashtra,2023-03-25 00:00:00,,False,Active,777.19,False,False,False,1167.225,False,False,False,True
4942,MER95031,Kulkarni LLC,4131.0,Transportation,Individual,Hyderabad,Telangana,2026-01-22 21:02:00,FRMH0087238544779,True,Inactive,1312.52,False,False,False,1225.12,True,False,False,False
4173,MER95032,"Lanka, Bhasin and Srinivas",5411.0,Grocery,Partnership,Kolkata,West Bengal,2024-10-29 00:00:00,,False,Active,1065.1,False,False,False,1233.545,True,False,False,True
645,MER9506,"SAVANT, BAINS AND BALI",5912.0,Pharmacy,Partnership,Pune,Maharashtra,2025-01-12 00:00:00,XXXX0299,True,Active,353.01,False,False,False,1300.55,False,False,False,False
1364,MER9510,Warri0r-Thakkar,4131.0,Transportation,Sole Proprietor,Bengaluru,Karnataka,2024-09-15 00:00:00,,False,Active,1261.0,False,False,False,1225.12,False,False,False,True
1747,MER9514,Prakash Gr0up,5912.0,Pharmacy,Partnership,Lucknow,Uttar Pradesh,2024-10-06 00:00:00,XXXX7878,True,Inactive,2338.36,False,False,False,1300.55,False,False,False,False
5269,MER9516,"SULE, BORRA AND RATTAN",,Restaurant,Partnership,Amritsar,Punjab,2023-01-19 00:01:38,,False,Active,,True,False,True,1327.31,False,False,True,True
3348,MER9517,MENON INC,,Hotel,Sole Proprietor,Mumbai,Maharashtra,2023-09-23 00:00:00,XXXX3518,True,Active,,True,False,True,1161.77,False,False,True,False
1504,MER9519,Shere-Banik,5699.0,Apparel,Sole Proprietor,Lucknow,Uttar Pradesh,2025-07-04 00:00:00,,False,Active,889.4,False,False,False,1252.4299999999998,False,False,False,True
900,MER9521,"soni, bal and thaman",5699.0,Apparel,Partnership,Ludhiana,Punjab,2023-04-05 07:18:00,,False,Closed,155.0,False,False,False,1252.4299999999998,False,False,False,True
1912,MER9523,"Tank, Uppal and Malhotra",5912.0,Pharmacy,Partnership,Pune,Maharashtra,2025-10-25 00:00:00,,False,Active,5060.01,False,False,False,1300.55,False,False,False,True
157,MER9528,Kibe-Memon,5699.0,Apparel,Sole Proprietor,Delhi,Delhi,2025-12-07 00:00:00,XXXX9874,True,Active,5399.84,False,False,False,1252.4299999999998,False,False,False,False
2440,MER9529,Dubey Inc,4814.0,Mobile Recharge,Private Limited,Pune,Maharashtra,2024-04-26 00:00:00,XXXX3556,True,Active,1801.0,False,False,False,1108.585,False,False,False,False
2909,MER9530,B0rah PLC,,Restaurant,Individual,Hyderabad,Telangana,2023-11-01 00:00:00,,False,Suspended,999.86,False,True,True,1327.31,False,False,True,True
2447,MER9531,lad ltd,5411.0,Grocery,Private Limited,Ludhiana,Punjab,2025-12-02 00:00:00,CDSZ2178272638566,True,Suspended,545.56,False,True,False,1233.545,False,False,False,False
5664,MER9534,DESHMUKH-YADAV,7011.0,Hotel,Individual,Hyderabad,Telangana,2024-08-13 00:00:00,XXXX7810,True,Active,1143.6,False,False,False,1161.77,False,False,False,False
5028,MER95371,Chakrab0rty PLC,5942.0,Books & Stationery,Individual,Amritsar,Punjab,2025-01-02 06:24:34,XXXX8422,True,Active,,True,False,False,1167.225,True,False,False,False
4941,MER95372,"Kohli, Bedi and Khatri",5812.0,Restaurant,Partnership,Lucknow,Uttar Pradesh,2023-02-03 00:00:00,ETHU3692414694902,True,Active,,True,False,False,1327.31,True,False,False,False
4850,MER95373,Mahal Group,5999.0,Misc Retail,Private Limited,Jalandhar,Punjab,2023-05-13 00:00:00,,False,Active,777.57,False,False,False,1276.92,True,False,False,True
2994,MER9541,"Grover, Bhatia and Tandon",,Restaurant,Partnership,Lucknow,Uttar Pradesh,2025-07-02 05:37:38,,False,Active,2401.33,False,False,True,1327.31,False,False,True,True
2095,MER95421,"Buch, Singhal and Bhardwaj",5812.0,Restaurant,Individual,Chennai,Tamil Nadu,2023-01-05 00:00:00,ATYU2810542090525,True,Inactive,2703.0,False,False,False,1327.31,True,False,False,False
4057,MER95422,"Singh, Johal and Khalsa",5942.0,Books & Stationery,Individual,Hyderabad,Telangana,2025-06-18 21:51:23,XXXX3154,True,Active,2463.46,False,False,False,1167.225,True,False,False,False
864,MER95431,"G0ur, Raju and Dara",4131.0,Travel,Individual,Amritsar,Punjab,2024-02-10 00:00:00,,False,Active,,True,False,False,1012.28,True,False,False,True
417,MER95432,Khanna-Som,5942.0,Books & Stationery,Sole Proprietor,Bengaluru,Karnataka,2023-11-13 04:04:51,XXXX7044,True,Active,1143.19,False,False,False,1167.225,True,False,False,False
431,MER9546,"Mohan, Tak and Dhingra",5999.0,Misc Retail,Sole Proprietor,Amritsar,Punjab,2024-11-20 10:50:24,XXXX5350,True,Active,1645.26,False,False,False,1276.92,False,False,False,False
2161,MER9547,Anne-Narasimhan,5311.0,Department Store,Individual,Delhi,Delhi,2025-04-11 00:00:00,,False,Active,823.12,False,False,False,1356.755,False,False,False,True
5568,MER95481,Raja PLC,,Transportation,Partnership,Jaipur,Rajasthan,2026-02-22 14:03:23,XXXX5841,True,Active,1649.0,False,False,True,1225.12,True,False,True,False
6074,MER95482,Sur PLC,5912.0,Pharmacy,Sole Proprietor,Bengaluru,Karnataka,2024-08-14 00:00:00,,False,Active,,False,False,False,1300.55,True,False,False,True
5447,MER9550,Chandra-Sangha,5942.0,Books & Stationery,Sole Proprietor,Hyderabad,Telangana,2025-12-18 00:00:00,,False,Active,674.9,False,False,False,1167.225,False,False,False,True
2774,MER95511,Chaudhari-Dugar,5942.0,Books & Stationery,Individual,Lucknow,Uttar Pradesh,2023-08-11 00:00:00,XXXX6470,True,Active,2156.36,False,False,False,1167.225,True,False,False,False
5502,MER95512,Chaudhry-Vaidya,5942.0,Books & Stationery,Sole Proprietor,Pune,Maharashtra,2023-04-23 05:10:39,XXXX2092,True,Active,1013.07,False,False,False,1167.225,True,False,False,False
606,MER9554,Kale Ltd,4814.0,Telecom,Partnership,Kolkata,West Bengal,2025-12-07 00:00:00,,False,Inactive,696.0,False,False,False,1213.17,False,False,False,True
