user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment,conflict_count,has_conflict,age,signup_year,signup_month,signup_date,account_age_days
USR83899,Lohit Radhakrishnan,HHPAZ7218B,222144765150.0,1978-10-21,Kolkata,West Bengal,,Unemployed,,Verified,LOW,0,False,47.898699520876114,,,,
USR83902,pratyush khatri,DUHEY4675H,466014753701.0,1985-11-11,Delhi,Delhi,15331.0,Student,,Verified,LOW,8,True,40.84052019164955,,,,
USR83903,Udarsh Apte,,345488140523.0,2004-11-27,Pune,Maharashtra,,Farmer,,Verified,LOW,0,False,21.796030116358654,,,,
USR83911,charles grover,NHXNQ3501Z,401100412996.0,2002-05-20,Delhi,Delhi,13661.0,Freelancer,,Verified,LOW,0,False,24.32032854209445,,,,
USR83914,Saksham Padmanabhan,BQVDY3431R,233542190702.0,,Delhi,Delhi,,Self Employed,,Rejected,MEDIUM,0,False,,,,,
USR83915,Advik Desai,HKLEU5687M,,1974-10-27,Pune,Maharashtra,18977.0,Unemployed,,Verified,LOW,9,True,51.88227241615332,,,,
USR83917,Elijah Keer,ESDKN3983R,567174376906.0,2001-04-30,Jaipur,Rajasthan,40788.0,Salaried,,Pending,MEDIUM,0,False,25.374401095140318,,,,
USR83919,Chanchal Soni,MVUYB9283V,871288252989.0,1987-12-17,Kolkata,West Bengal,,Salaried,,Verified,MEDIUM,0,False,38.743326488706366,,,,
USR83921,ANMOL KHATRI,CFYMV3249Y,,1974-11-10,Delhi,Delhi,41387.0,Gig Worker,,Verified,MEDIUM,0,False,51.84394250513347,,,,
USR83922,Kashish Buch,QQLYO7950H,,1967-02-19,Jalandhar,Punjab,32306.0,Farmer,,Verified,LOW,0,False,59.56741957563313,,,,
USR83924,Ranveer Swamy,NYBMF9211G,591333466994.0,1993-08-05,Lucknow,Uttar Pradesh,12785.0,Unemployed,,Verified,HIGH,0,False,33.1088295687885,,,,
USR83927,WishiBobal,FVMDQ5155U,,1970-09-08,Delhi,Delhi,28215.0,Business Owner,2024-08-10 10:56:29,Verified,LOW,0,False,56.0164271047228,2024.0,8.0,2024-08-10,764.0
USR83935,Ria Deshmukh,FJCSZ4540X,545622554150.0,1990-08-22,Jaipur,Rajasthan,,Student,,Verified,LOW,0,False,36.06297056810404,,,,
USR83939,Ethan Sur,HVHTU4638L,,1978-08-09,Amritsar,Punjab,,Freelancer,2024-01-14 18:00:28,Verified,MEDIUM,0,False,48.09856262833676,2024.0,1.0,2024-01-14,973.0
USR83948,EKANTA DAYAL,WPESR9351P,85465041738.0,2004-02-28,Kolkata,West Bengal,53523.0,Salaried,,Verified,LOW,0,False,22.54346338124572,,,,
USR83950,Harita Saxena,QVHIC2363M,,1984-09-22,Chennai,Tamil Nadu,44032.0,Freelancer,,Verified,MEDIUM,0,False,41.97672826830938,,,,
USR83953,Chandani Chanda,PKDZH2472Y,127578980567.0,2002-06-28,Ludhiana,Punjab,,Self Employed,,Verified,HIGH,0,False,24.213552361396303,,,,
USR83954,Ishani Kurian,,252295693148.0,1980-07-22,Lucknow,Uttar Pradesh,15453.0,Salaried,,Pending,HIGH,0,False,46.14647501711157,,,,
USR83955,Udarsh Sahota,NAWWY8466G,175086165551.0,1979-05-18,Jaipur,Rajasthan,16491.0,Gig Worker,,Verified,LOW,0,False,47.3264887063655,,,,
USR83956,Omkaar Natarajan,,,1991-08-06,Mumbai,Maharashtra,33680.0,Student,2024-12-21 09:14:12,Failed,LOW,9,True,35.10746064339494,2024.0,12.0,2024-12-21,632.0
USR83959,Ridhi Ganguly,COBYW8227O,150298665023.0,1983-06-06,Kolkata,West Bengal,,Salaried,,Verified,LOW,0,False,43.27446954140999,,,,
USR83961,Jonathan Swaminathan,ATCDE3553E,600607706470.0,1999-07-25,Hyderabad,Telangana,18904.0,Student,,Verified,LOW,0,False,27.14031485284052,,,,
USR83963,Benjamin Ben,XAKXE5801N,,1963-09-03,Hyderabad,Telangana,33532.0,Self Employed,,Verified,HIGH,0,False,63.03080082135524,,,,
USR83964,0sha Vyas,RNWBM7875I,185334659169.0,1983-07-14,Bengaluru,Karnataka,10018.0,Unemployed,,Verified,LOW,0,False,43.17043121149897,,,,
USR83965,Tara Bora,IQFEG4823D,873314547663.0,1974-10-25,Kolkata,West Bengal,17524.0,Freelancer,,Pending,LOW,0,False,51.88774811772758,,,,
USR83966,Sai Ben,QQAEE3126A,602584113831.0,1963-03-13,Mumbai,Maharashtra,17598.0,Retired,2025-03-16 11:28:20,Pending,LOW,0,False,63.507186858316224,2025.0,3.0,2025-03-16,546.0
USR83967,Yoshita Rastogi,YGLTM0266T,541550503210.0,,Delhi,Delhi,12205.0,Unemployed,,Verified,MEDIUM,0,False,,,,,
USR83970,Nicholas Balan,CHVLQ2982N,742911766151.0,,Hyderabad,Telangana,24125.0,Salaried,2025-09-17 02:43:09,Verified,MEDIUM,0,False,,2025.0,9.0,2025-09-17,362.0
USR83971,Inaya Panchal,DCRLS8272E,962041318529.0,1985-10-24,Amritsar,Punjab,,Salaried,,Pending,LOW,0,False,40.889801505817935,,,,
USR83972,Siya Nadig,TTXBO5664P,,1991-02-24,Lucknow,Uttar Pradesh,61872.0,Freelancer,,Verified,HIGH,0,False,35.553730321697465,,,,
USR83973,Rachana Sagar,TEXKK9948V,560795161093.0,1993-03-10,Jalandhar,Punjab,,Gig Worker,,Verified,LOW,0,False,33.51403148528405,,,,
USR83975,Gabriel Bose,,903427739255.0,1979-12-21,Chennai,Tamil Nadu,35153.0,Retired,2025-07-10 03:42:49,Pending,LOW,0,False,46.73237508555784,2025.0,7.0,2025-07-10,431.0
USR83979,Hemal Bhatt,BFPSR6805X,706614703445.0,1966-06-20,Pune,Maharashtra,,Retired,,Verified,LOW,0,False,60.23545516769336,,,,
USR83980,Advik Johal,PBYVN2802F,,1962-08-20,Amritsar,Punjab,22675.0,Business Owner,,Verified,LOW,0,False,64.0684462696783,,,,
USR83983,Falak Kala,ATQSS0940G,,1977-05-24,Amritsar,Punjab,42182.0,Unemployed,,Verified,LOW,10,True,49.30869267624914,,,,
USR83984,udant shenoy,HRFID7401N,329796652945.0,1988-02-23,Lucknow,Uttar Pradesh,,Farmer,,Verified,LOW,0,False,38.55715263518138,,,,
USR83987,Manan Char,BBHUJ9195D,934316515233.0,1997-03-12,Bengaluru,Karnataka,,Unemployed,,Rejected,LOW,1,True,29.508555783709788,,,,
USR83989,Jackson Bhatt,SANFR9705N,,2006-08-15,Delhi,Delhi,27200.0,Business Owner,,Pending,LOW,0,False,20.082135523613964,,,,
USR83991,Victor Merchant,FBFBT2454X,6578086194.0,1989-03-20,Kolkata,West Bengal,,Farmer,,Verified,LOW,0,False,37.48665297741273,,,,
USR83993,MAX AGRAWAL,,708869208556.0,2006-06-18,Kolkata,West Bengal,,Business Owner,,Verified,LOW,0,False,20.240930869267626,,,,
USR83997,Yatan Chowdhury,ISVZT2781Q,497044860953.0,,Jalandhar,Punjab,21110.0,Retired,,Verified,MEDIUM,0,False,,,,,
USR84002,Jonathan Ramaswamy,NLGTR6800F,256393004111.0,2003-04-05,Jaipur,Rajasthan,19553.0,Retired,,Verified,HIGH,0,False,23.444216290212182,,,,
USR84013,Zayyan Nagarajan,SUEYA5067C,389401087101.0,1978-07-10,Amritsar,Punjab,,Retired,,Verified,MEDIUM,0,False,48.18069815195072,,,,
USR84015,Rishi Swaminathan,KSSXJ3808X,790465836359.0,2000-11-10,Mumbai,Maharashtra,54557.0,Farmer,,Verified,LOW,0,False,25.842573579739906,,,,
USR84016,Vritti Cheema,BPAMC1008R,549344786314.0,1979-03-16,Delhi,Delhi,28470.0,Business Owner,,Verified,LOW,0,False,47.49897330595483,,,,
USR84017,Siya Ramachandran,,660893719746.0,1960-02-21,Lucknow,Uttar Pradesh,34927.0,Student,,Verified,LOW,0,False,66.56262833675565,,,,
USR84020,WaidaAtwal,OPOYT0283I,558387281135.0,1993-09-24,Jaipur,Rajasthan,23666.0,Gig Worker,,Verified,HIGH,0,False,32.9719370294319,,,,
USR84022,DAKSHA SURESH,XTIKJ8527Q,960114248136.0,2003-07-29,Amritsar,Punjab,,Freelancer,,Verified,MEDIUM,0,False,23.129363449691997,,,,
USR84023,Bina Mannan,CFUUT8848D,,1977-02-23,Hyderabad,Telangana,14844.0,Farmer,,Verified,MEDIUM,0,False,49.55509924709104,,,,
USR84026,Vedhika Choudhury,YJATB9932F,400152767022.0,1962-03-29,Jaipur,Rajasthan,,Self Employed,,Verified,LOW,1,True,64.46269678302532,,,,
USR84032,L0pa Taneja,,765208205269.0,1984-02-05,Kolkata,West Bengal,25600.0,Salaried,,Rejected,LOW,0,False,42.60643394934976,,,,
USR84039,Gautami Sule,JQGQM9243R,379198601547.0,,Pune,Maharashtra,31426.0,Salaried,2024-07-26 06:22:30,Pending,LOW,0,False,,2024.0,7.0,2024-07-26,780.0
USR84042,OmkaarMurty,UWGTL6163B,629687935188.0,1968-12-19,Kolkata,West Bengal,24268.0,Business Owner,,Verified,MEDIUM,0,False,57.73579739904175,,,,
USR84044,Unni Lalla,JFOOO7636A,713043382438.0,,Jalandhar,Punjab,16312.0,Gig Worker,,Pending,LOW,0,False,,,,,
USR84049,Zarna Chatterjee,NTDHT7861C,129787150544.0,1980-04-15,Jalandhar,Punjab,,Self Employed,,Verified,LOW,0,False,46.41478439425051,,,,
USR84052,Yachana Bobal,FKTAX2527J,348123726589.0,,Kolkata,West Bengal,21744.0,Freelancer,2025-05-01 20:19:11,Rejected,MEDIUM,0,False,,2025.0,5.0,2025-05-01,500.0
USR84053,Anth0ny Ratti,OZNUC1329P,,,Delhi,Delhi,14528.0,Unemployed,2024-04-19 08:04:51,Verified,LOW,0,False,,2024.0,4.0,2024-04-19,878.0
USR84066,Wyatt Bhatti,,930799209551.0,1965-10-02,Mumbai,Maharashtra,,Salaried,,Verified,LOW,0,False,60.95003422313484,,,,
USR84069,NIKITA BANSAL,RTQRZ0109F,864406349617.0,1987-12-07,Jaipur,Rajasthan,37499.0,Salaried,,Verified,LOW,0,False,38.770704996577685,,,,
USR84071,Gunbir Prabhakar,YSFWE4972F,65990308673.0,1991-05-07,Jaipur,Rajasthan,14118.0,Student,,Verified,LOW,0,False,35.35660506502396,,,,
USR84076,Anvi Ramesh,MNTCZ5722L,29496880960.0,1963-08-12,Bengaluru,Karnataka,,Gig Worker,,Verified,MEDIUM,0,False,63.09103353867214,,,,
USR84077,Neelima Sem,DKNSH2914F,810082123328.0,1980-12-28,Ludhiana,Punjab,27515.0,Self Employed,,Verified,MEDIUM,0,False,45.711156741957566,,,,
USR84078,Noah Salvi,HMRKK2554Z,64103383081.0,,Jalandhar,Punjab,34223.0,Unemployed,,Verified,MEDIUM,0,False,,,,,
USR84083,Meera Pau,BTYZA8493H,515594837957.0,1976-08-06,Delhi,Delhi,17529.0,Unemployed,,Verified,LOW,0,False,50.10540725530458,,,,
USR84085,Zarna Rau,MPMZV1871U,628316917204.0,1970-07-16,Bengaluru,Karnataka,,Self Employed,,Pending,HIGH,0,False,56.16427104722793,,,,
USR84086,Warjas Buch,YBWEE9102Z,705382507350.0,1964-05-17,Delhi,Delhi,68470.0,Retired,,Verified,LOW,0,False,62.32717316906229,,,,
USR84089,Dakshesh Bal,ENUHG3189X,,1983-05-12,Kolkata,West Bengal,23992.0,Retired,,Verified,LOW,0,False,43.3429158110883,,,,
USR84092,Qabil Magar,RHUPN0361E,535727060773.0,1996-03-12,Lucknow,Uttar Pradesh,24863.0,Self Employed,,Failed,LOW,0,False,30.50787132101301,,,,
USR84093,Zilmil Jayaraman,,,2004-08-04,Amritsar,Punjab,44608.0,Freelancer,,Verified,UNKNOWN,0,False,22.11088295687885,,,,
USR84096,Zansi Wa1i,SHKDM9365A,,1997-11-07,Chennai,Tamil Nadu,28792.0,Student,2024-08-11 12:16:33,Verified,MEDIUM,0,False,28.851471594798085,2024.0,8.0,2024-08-11,763.0
USR84098,Ridhi Sinha,KUYGZ9626X,162646899741.0,,Ludhiana,Punjab,43639.0,Salaried,,Verified,MEDIUM,0,False,,,,,
USR84100,Harish Kunda,ZDSKS6477Q,39181407373.0,1960-04-07,Ludhiana,Punjab,11485.0,Farmer,,Verified,MEDIUM,0,False,66.43668720054757,,,,
USR84103,Dalbir Dhawan,CLVYI8142H,568917929218.0,2000-01-17,Hyderabad,Telangana,,Farmer,2024-05-20 20:00:51,Pending,LOW,0,False,26.65845311430527,2024.0,5.0,2024-05-20,846.0
USR84104,Anya Patla,QQTMN4017S,,1981-03-21,Kolkata,West Bengal,29191.0,Student,2024-01-20 21:11:05,Verified,LOW,10,True,45.4839151266256,2024.0,1.0,2024-01-20,967.0
USR84105,SAANVI DEEP,LQCNN7897N,311439921498.0,,Amritsar,Punjab,16684.0,Retired,,Verified,LOW,0,False,,,,,
USR84112,pavani oza,,,1994-02-07,Jalandhar,Punjab,20094.0,Unemployed,,Verified,LOW,0,False,32.59958932238193,,,,
USR84115,Jyoti Bhat,,22142109825.0,1970-09-18,Kolkata,West Bengal,24439.0,Farmer,2024-04-01 03:59:54,Verified,MEDIUM,9,True,55.98904859685147,2024.0,4.0,2024-04-01,896.0
USR84117,Ekiya Kapur,TDGIO6493D,105097096111.0,1992-05-02,Chennai,Tamil Nadu,59450.0,Business Owner,,Verified,MEDIUM,0,False,34.36824093086927,,,,
USR84118,Jhalak Patla,SAOYI7375J,,1977-02-23,Mumbai,Maharashtra,10790.0,Unemployed,,Verified,LOW,0,False,49.55509924709104,,,,
USR84122,Baghyawati Kohli,FTQBS0198J,826406788404.0,1997-10-19,Hyderabad,Telangana,16760.0,Farmer,,Rejected,LOW,0,False,28.903490759753595,,,,
USR84126,Amaira Sarna,EQRTH0900N,971094995621.0,2007-11-10,Lucknow,Uttar Pradesh,46031.0,Farmer,,Verified,MEDIUM,0,False,18.84462696783025,,,,
USR84127,Adweta Chand,XLHAQ3782C,,1999-11-13,Jalandhar,Punjab,14864.0,Freelancer,,Verified,LOW,0,False,26.836413415468854,,,,
USR84130,Tamanna Bakshi,,,1967-09-03,Kolkata,West Bengal,12009.0,Freelancer,,Verified,LOW,0,False,59.03080082135524,,,,
USR84131,Abha Toor,HOPWN9391H,,1966-09-06,Ludhiana,Punjab,25701.0,Salaried,,Verified,LOW,0,False,60.02190280629706,,,,
USR84141,Vedhika D’Alia,NUXLG9672X,628999635297.0,1971-10-26,Kolkata,West Bengal,22791.0,Freelancer,,Verified,MEDIUM,0,False,54.88569472963724,,,,
USR84143,Vasana Agarwal,YVJFN8824V,693221876967.0,1996-08-11,Jalandhar,Punjab,18580.0,Business Owner,,Verified,LOW,0,False,30.091718001368925,,,,
USR84149,Ira Ranganathan,WQZZD9455B,469407153367.0,1964-01-11,Delhi,Delhi,28880.0,Student,,Verified,MEDIUM,0,False,62.67488021902806,,,,
USR84153,Yashawini Morar,MWYZR6147W,,1965-12-17,Ludhiana,Punjab,68451.0,Gig Worker,,Verified,LOW,10,True,60.7419575633128,,,,
USR84155,Nidhi Bumb,NNYNI5840S,,2001-04-26,Hyderabad,Telangana,16305.0,Unemployed,,Verified,MEDIUM,0,False,25.38535249828884,,,,
USR84159,Bhavna Wagle,CPTME4680A,,2003-03-30,Bengaluru,Karnataka,58332.0,Gig Worker,,Verified,LOW,0,False,23.460643394934976,,,,
USR84161,Pratyush Grover,UWBET2781W,599812736092.0,2004-10-17,Mumbai,Maharashtra,,Freelancer,,Verified,LOW,0,False,21.908281998631075,,,,
USR84162,Peter Sethi,VOIUU8908N,425456180285.0,2002-07-12,Mumbai,Maharashtra,6732.0,Gig Worker,,Pending,MEDIUM,0,False,24.175222450376456,,,,
USR84163,Rachita Mohanty,FNTUJ7307Q,,1999-03-11,Bengaluru,Karnataka,57864.0,Retired,,Verified,MEDIUM,10,True,27.512662559890487,,,,
USR84164,Chanakya Mani,XPDCR1550P,,1968-06-08,Pune,Maharashtra,29753.0,Unemployed,2024-01-27 00:11:17,Verified,LOW,0,False,58.26694045174538,2024.0,1.0,2024-01-27,961.0
USR84169,Aadi Nadkarni,PNAWO5865Y,627678734663.0,2005-09-24,Hyderabad,Telangana,,Business Owner,,Verified,HIGH,0,False,20.971937029431896,,,,
USR84172,Fiyaz Peri,HGRNI2688G,108088666592.0,1986-01-12,Mumbai,Maharashtra,,Gig Worker,,Verified,LOW,0,False,40.67077344284736,,,,
USR84173,Chakradev Garde,DQECR7464Y,733824253508.0,1962-01-07,Kolkata,West Bengal,34393.0,Salaried,,Rejected,LOW,0,False,64.68446269678303,,,,
USR84177,Victor Garg,UFUFE2776E,,2004-07-24,Jalandhar,Punjab,,Farmer,,Verified,LOW,0,False,22.140999315537304,,,,
USR84180,Lavanya Vyas,XGXWQ3685W,675937018775.0,2000-11-02,Jaipur,Rajasthan,40448.0,Gig Worker,,Verified,LOW,0,False,25.86447638603696,,,,
USR84181,krisha kanda,BGRUF4938G,,1968-03-08,Kolkata,West Bengal,,Gig Worker,,Verified,MEDIUM,0,False,58.51882272416153,,,,
USR84182,Tripti Badami,KHIJG4135P,,1990-10-30,Ludhiana,Punjab,18859.0,Gig Worker,,Verified,LOW,10,True,35.87405886379192,,,,
USR84186,Irya Devi,,,1976-12-22,Mumbai,Maharashtra,,Retired,2026-03-25 22:17:39,Verified,LOW,0,False,49.72758384668035,2026.0,3.0,2026-03-25,172.0
USR84187,Vamakshi Behl,HETDL0220V,554825090186.0,1967-05-20,Kolkata,West Bengal,,Self Employed,,Verified,UNKNOWN,0,False,59.32101300479124,,,,
USR84189,saanvi manne,CNGWR6759G,,1996-12-10,Delhi,Delhi,55028.0,Farmer,,Verified,LOW,0,False,29.760438056125945,,,,
USR84191,Nimrat Balan,BRMNX0845H,,1972-03-21,Delhi,Delhi,16554.0,Business Owner,,Verified,UNKNOWN,0,False,54.483230663928815,,,,
USR84192,Hema Gara,EQQET3357O,31337305854.0,1984-01-09,Mumbai,Maharashtra,60862.0,Business Owner,,Pending,LOW,0,False,42.68035592060232,,,,
USR84202,Viraj Prashad,JDDRH4380G,822162210734.0,2006-08-11,Amritsar,Punjab,42283.0,Unemployed,2025-10-03 02:10:48,Rejected,MEDIUM,0,False,20.09308692676249,2025.0,10.0,2025-10-03,346.0
USR84203,Bhavini Batra,UJNSJ3933A,,1998-11-10,Hyderabad,Telangana,,Student,,Verified,UNKNOWN,0,False,27.84394250513347,,,,
USR84206,ABHIRAM SARMA,RDWWO0491E,248596182465.0,1983-09-13,Delhi,Delhi,20084.0,Salaried,,Rejected,LOW,0,False,43.00342231348392,,,,
USR84208,Hitesh Ravel,BWEJG4850Z,798024886672.0,1965-05-31,Hyderabad,Telangana,10751.0,Farmer,,Verified,MEDIUM,0,False,61.28952772073922,,,,
USR84210,Oeshi Sodhi,ZBHJY7423J,542407836067.0,1976-05-01,Jaipur,Rajasthan,,Gig Worker,,Pending,LOW,0,False,50.3709787816564,,,,
USR84212,gautami narasimhan,CNOUN1238Q,13232567182.0,1964-02-19,Jalandhar,Punjab,,Retired,2025-05-17 00:03:33,Verified,MEDIUM,0,False,62.56810403832991,2025.0,5.0,2025-05-17,485.0
USR84215,Christopher Raj,BMUYD1092C,514161243001.0,1961-02-20,Chennai,Tamil Nadu,,Gig Worker,,Verified,UNKNOWN,1,True,65.56331279945243,,,,
USR84219,Daksh B0rah,DTHRP2359T,162443377064.0,2001-01-02,Lucknow,Uttar Pradesh,,Farmer,,Verified,LOW,0,False,25.697467488021903,,,,
USR84220,Samuel Mukherjee,AWTKT3309Z,,1994-01-11,Jaipur,Rajasthan,13233.0,Retired,,Verified,LOW,0,False,32.6735112936345,,,,
USR84221,Kabir Deshmukh,,854821674489.0,1989-12-12,Bengaluru,Karnataka,,Self Employed,,Failed,LOW,0,False,36.75564681724846,,,,
USR84222,Chakradev Halder,WOMCK9369T,,1970-02-17,Ludhiana,Punjab,22694.0,Business Owner,,Pending,LOW,10,True,56.57221081451061,,,,
USR84225,Dhruv Singhal,IBLNL1469D,,1973-12-13,Pune,Maharashtra,28133.0,Salaried,,Verified,MEDIUM,10,True,52.75290896646133,,,,
USR84227,Azaan Loke,UONSU3737M,863211182928.0,2001-02-06,Amritsar,Punjab,26935.0,Salaried,,Pending,MEDIUM,0,False,25.60164271047228,,,,
USR84244,Ijaya Warrior,RNEQQ1953L,998830935808.0,,Delhi,Delhi,29180.0,Student,,Verified,LOW,0,False,,,,,
USR84245,daniel vyas,JONRK9867I,,1967-11-07,Chennai,Tamil Nadu,,Salaried,,Verified,LOW,0,False,58.85284052019165,,,,
USR84246,NihalSur,TQSDV8758X,555754670056.0,1992-01-23,Hyderabad,Telangana,24168.0,Salaried,,Verified,LOW,10,True,34.64202600958248,,,,
USR84247,PAHAL GALA,HNYCF8955J,131572733547.0,1975-01-19,Jaipur,Rajasthan,,Retired,,Verified,LOW,0,False,51.65229295003422,,,,
USR84249,Sarthak Ram,HLCWN1788Y,,1997-04-19,Delhi,Delhi,,Salaried,,Pending,MEDIUM,0,False,29.404517453798768,,,,
USR84255,Xiti Borra,QAGIJ2580K,460115088656.0,1997-10-07,Hyderabad,Telangana,58823.0,Gig Worker,,Pending,LOW,0,False,28.93634496919918,,,,
USR84261,AYUSH RAMACHANDRAN,YHCLA0461F,769149643745.0,1990-12-16,Lucknow,Uttar Pradesh,,Freelancer,2025-02-16 10:54:01,Pending,LOW,9,True,35.74537987679671,2025.0,2.0,2025-02-16,574.0
USR84262,Omya Ray,PAGDI1787W,340937220984.0,,Bengaluru,Karnataka,24904.0,Retired,,Verified,HIGH,0,False,,,,,
USR84265,IsaacMerchant,,484404368414.0,1992-08-16,Kolkata,West Bengal,20446.0,Farmer,2024-03-18 04:02:40,Verified,MEDIUM,0,False,34.078028747433265,2024.0,3.0,2024-03-18,910.0
USR84267,William Krishnamurthy,XKDVR5550H,878663032577.0,1973-03-17,Hyderabad,Telangana,17362.0,Freelancer,,Verified,MEDIUM,0,False,53.49486652977413,,,,
USR84269,Ishani Mani,HFVMQ0796S,152864378646.0,,Delhi,Delhi,24683.0,Unemployed,,Verified,LOW,0,False,,,,,
USR84270,Saumya Anand,SUPGY2507H,894897975154.0,1991-08-01,Mumbai,Maharashtra,22422.0,Farmer,,Verified,MEDIUM,0,False,35.1211498973306,,,,
USR84271,Praneel Gopal,UOPZY8629P,,1962-03-17,Lucknow,Uttar Pradesh,,Farmer,,Verified,UNKNOWN,0,False,64.49555099247091,,,,
USR84273,Wakeeta Gangu1y,EOTHM7691N,,1961-10-14,Lucknow,Uttar Pradesh,17064.0,Unemployed,,Pending,LOW,9,True,64.91718001368925,,,,
USR84274,Jagrati Bajaj,SMHPL7143C,973175869672.0,1983-03-09,Mumbai,Maharashtra,22968.0,Gig Worker,,Verified,LOW,0,False,43.51813826146475,,,,
USR84277,Veer Gopal,LGEVC3909Y,765835565955.0,,Hyderabad,Telangana,34325.0,Unemployed,,Verified,LOW,0,False,,,,,
USR84278,Tanish Varughese,KLYCC0047E,367544969318.0,1999-05-24,Ludhiana,Punjab,64936.0,Freelancer,,Pending,LOW,0,False,27.310061601642712,,,,
USR84281,Girindra Savant,,765170920535.0,1960-03-24,Chennai,Tamil Nadu,60491.0,Unemployed,,Verified,HIGH,10,True,66.47501711156742,,,,
USR84286,Anika Hari,MULYU0300B,729268183503.0,1960-07-10,Jalandhar,Punjab,27536.0,Business Owner,,Verified,LOW,0,False,66.17932922655716,,,,
USR84287,L0hit Bah1,OTAMC0975V,538581214063.0,1962-04-11,Amritsar,Punjab,,Gig Worker,,Rejected,MEDIUM,0,False,64.4271047227926,,,,
USR84294,yash hari,ERHRG2798C,472859512766.0,1981-05-03,Delhi,Delhi,,Freelancer,,Pending,LOW,0,False,45.36618754277892,,,,
USR84295,Gautam Kumar,BOFYM2758R,,1973-05-18,Kolkata,West Bengal,,Business Owner,,Failed,MEDIUM,0,False,53.32511978097194,,,,
USR84297,Rishi Das,VBKEW4182M,370421836826.0,1962-10-05,Jalandhar,Punjab,21940.0,Unemployed,,Verified,LOW,0,False,63.94250513347023,,,,
USR84302,oscar morar,BKUNV3009C,283648174316.0,2002-02-24,Lucknow,Uttar Pradesh,,Student,,Verified,MEDIUM,0,False,24.553045859000683,,,,
USR84308,Raksha Varty,QRQLM5407Q,500796837559.0,1970-08-08,Hyderabad,Telangana,,Student,,Verified,MEDIUM,0,False,56.101300479123886,,,,
USR84314,Abeer Tella,WVYER7855W,990613381981.0,,Delhi,Delhi,,Freelancer,2025-09-19 13:47:03,Pending,LOW,0,False,,2025.0,9.0,2025-09-19,359.0
USR84315,FAQID NARULA,CPLWM0960U,,1989-01-25,Amritsar,Punjab,,Salaried,2026-02-19 12:22:13,Verified,LOW,0,False,37.634496919917865,2026.0,2.0,2026-02-19,206.0
USR84322,Aishani Dora,JIDUM2214F,198248555891.0,,Bengaluru,Karnataka,16837.0,Salaried,,Pending,MEDIUM,0,False,,,,,
USR84328,Wahab Krishnan,HCILB0917X,325448586382.0,,Jaipur,Rajasthan,17359.0,Retired,,Verified,LOW,0,False,,,,,
USR84329,Harita Mohan,,524862162576.0,2007-01-02,Delhi,Delhi,,Self Employed,,Verified,MEDIUM,0,False,19.698836413415467,,,,
USR84338,Manbir Narang,QXJWZ3552Y,163989241300.0,2000-08-01,Pune,Maharashtra,25000.0,Retired,,Verified,LOW,0,False,26.119096509240247,,,,
USR84340,Advaith Hegde,CTUVN8867O,716157404283.0,1975-08-05,Bengaluru,Karnataka,18326.0,Farmer,,Verified,MEDIUM,0,False,51.11019849418207,,,,
USR84341,Rajata Kurian,KEEXA4348B,889447415443.0,1973-07-19,Kolkata,West Bengal,30452.0,Farmer,,Pending,MEDIUM,0,False,53.15537303216975,,,,
USR84352,Qabil Krishna,,637924864536.0,,Pune,Maharashtra,,Unemployed,,Verified,LOW,0,False,,,,,
USR84354,Ojasvi Dhingra,PCOUM4098Q,,1974-09-05,Pune,Maharashtra,23380.0,Retired,,Verified,UNKNOWN,10,True,52.02464065708419,,,,
USR84356,Ishwar Srivastava,AUSSD9544S,731256355914.0,1999-07-14,Lucknow,Uttar Pradesh,,Self Employed,,Verified,MEDIUM,0,False,27.17043121149897,,,,
USR84359,Yahvi Nigam,FCDAK5439R,129118525321.0,1963-01-28,Lucknow,Uttar Pradesh,,Business Owner,,Verified,LOW,0,False,63.62765229295003,,,,
USR84361,Rachit Shukla,CSLHM2037G,512169409624.0,1989-04-29,Hyderabad,Telangana,14797.0,Freelancer,,Verified,LOW,0,False,37.37713894592745,,,,
USR84362,Aayush Rattan,SEAXF2617K,,1999-02-22,Kolkata,West Bengal,45770.0,Salaried,,Rejected,LOW,1,True,27.55920602327173,,,,
USR84363,Ojasvi Lad,PJTZP7666H,679858419461.0,,Hyderabad,Telangana,,Farmer,2024-03-07 06:01:32,Verified,UNKNOWN,1,True,,2024.0,3.0,2024-03-07,921.0
USR84364,Harini Misra,KPLQC4579V,344326814088.0,2004-11-24,Kolkata,West Bengal,33210.0,Gig Worker,,Verified,LOW,0,False,21.80424366872005,,,,
USR84366,Dhriti Ganesan,YLTGJ3132I,414374454830.0,,Jaipur,Rajasthan,26046.0,Retired,,Pending,HIGH,0,False,,,,,
USR84367,GUNBIR NATARAJAN,JUARD1029L,330736103771.0,2002-01-22,Amritsar,Punjab,34481.0,Farmer,,Verified,LOW,0,False,24.643394934976044,,,,
USR84370,Wridesh Butala,RQWOB4027Z,798566552522.0,,Delhi,Delhi,,Farmer,2025-12-11 05:46:28,Verified,MEDIUM,10,True,,2025.0,12.0,2025-12-11,277.0
USR84376,Om Varty,ZWQDP5706M,20726972730.0,2006-05-28,Pune,Maharashtra,20754.0,Freelancer,,Verified,LOW,0,False,20.2984257357974,,,,
